,song_id,song,artist,lyrics,views,genre,acutal_lyrics
143,6533253,Happier Than Ever,Billie Eilish,https://genius.com/Billie-eilish-happier-than-ever-lyrics,3992310,Rock,"[""Wish I could explain it betterI wish it wasn't true"", ""I knew when I asked you to When I asked you toBe cool about what I was tellin' youYou'd do the opposite of what you said you'd do What you said you'd doAnd I'd end up more afraidDon't say it isn't fairYou clearly wern't aware that you made me misrable"", ""I wish it wasn't true""]"
144,344944,Running Up That Hill (A Deal with God),Kate Bush,https://genius.com/Kate-bush-running-up-that-hill-a-deal-with-god-lyrics,3987429,Pop,"[""It doesn't hurt me Yeah yeah yoDo you wanna feel how it feels Yeah yeah yoDo you wanna know know that it doesn't hurt me Yeah yeah yoDo you wanna hear about the deal that I'm makin' Yeah yeah yo"", ""And if I only couldI'd make a deal with GodAnd I'd get him to swap our placesBe runnin' up that roadBe runnin' up that hillBe runnin' up that buildin'Say if I only could oh"", ""You don't wanna hurt me Yeah yeah yoBut see how deep the bullet lies Yeah yeah yoUnaware I'm tearin' you asunder Yeah yeah yoOh there is thunder in our hearts Yeah yeah yoIs there so much hate for the ones we love Yeah yeah yoOh tell me we both matter don't we Yeah yeah yo""]"
145,532,Love the Way You Lie,Eminem (Ft. Rihanna),https://genius.com/Eminem-love-the-way-you-lie-lyrics,3990372,Hip-Hop,"['Just gonna stand there and watch me burn', ""I can't tell you what it really is I can only tell you what it feels like"", ""And right now there's a steel knife in my windpipeI can't breathe but I still fight while I can fight"", 'High off her love drunk from her hate', ""I'm Superman with the wind at his back she's Lois Lane"", 'Just gonna stand there and watch me burn']"
146,3317634,A Million Dreams,"Ziv Zaifman, Hugh Jackman & Michelle Ingrid Williams",https://genius.com/Ziv-zaifman-hugh-jackman-and-michelle-ingrid-williams-a-million-dreams-lyrics,3964030,Pop,"['I close my eyes and I can see', ""A world that's waiting up for meThat I call my own"", 'Through the dark through the door', ""Through where no one's been beforeBut it feels like home"", ""They can say they can say it all sounds crazyThey can say they can say I've lost my mindI don't care I don't care so call me crazy"", ""There's a house we can buildEvery room inside is filledWith things from far awaySpecial things I compileEach one there to make you smileOn a rainy day""]"
147,49192,Viva La Vida,Coldplay,https://genius.com/Coldplay-viva-la-vida-lyrics,3960288,Alternative Rock,"['I used to rule the worldSeas would rise when I gave the word', ""Now in the mornin' I sleep aloneSweep the streets I used to own"", ""I used to roll the diceFeel the fear in my enemy's eyes"", 'Listen as the crowd would singNow the old king is dead long live the king', 'One minute I held the key', 'Next the walls were closed on me', 'And I discovered that my castles standUpon pillars of salt and pillars of sand', ""I hear Jerusalem bells aringin'Roman cavalry choirs are singin'"", 'Be my mirror my sword and shield', 'My missionaries in a foreign field', ""For some reason I can't explainOnce you'd gone there was never"", 'Never an honest wordAnd that was when I ruled the world']"
148,7844309,As It Was,Harry Styles,https://genius.com/Harry-styles-as-it-was-lyrics,3925047,Rock,"['Come on Harry we wanna say goodnight to you', ""Nothin' to say"", ""You know it's not the same as it was"", ""You know it's not the same as it was"", ""Harry you're no good aloneWhy are you sitting at home on the floorWhat kind of pills are you on"", ""Ringin' the bellAnd nobody's coming to help"", 'Your daddy lives by himself']"
149,4519154,Homicide,Logic (Ft. Eminem),https://genius.com/Logic-homicide-lyrics,3899724,Hip-Hop,"['Son you know why you the greatest aliveWhy DadBecause you came out of my balls niggaHahahahahaha', 'Fuck rap', ""Bustin' like an addict with a semiautomaticWho done had it and he ready for anybody to buck backHold up catch a vibe ain't no way in hell we leavin' nobody aliveLeave a suicide note fuck thatBobby feelin' villainous he killin' thisI'm comin' for your man and his lady and even the babyI'm feelin' like I'm chikachikachika Slim Shady with rabies"", ""I'm foamin' at the mouth ain't nobody takin' me out"", ""And I'm tired of all of this high school He's cool he's not rap shit"", 'Can a single one of you motherfuckers even rap Shit', ""No this ain't a diss to the game this is gas to the flameNowadays everybody sound the same shit's lameLike a moth to the flame I'ma reel 'em in and kill 'em"", ""Know you feelin' lyricism when I'm spillin' it I'm feelin' myselfYeah yeah Bobby Boy he be feelin' himselfMass murder like this can't be good for my healthWhen I rap like this do I sound like shitWell it don't really matter 'cause I'm killin' this shitYeah I'm killin' this shitOh yeah oh yeah I'm killin' this shitBobby how many times you been killin' this shitFind another rhyme goddamn nigga shit""]"
150,3082569,Revenge,XXXTENTACION,https://genius.com/Xxxtentacion-revenge-lyrics,3877740,Rock,"[""I think I I think I finallyFound a way to forgive myselfFor the mistakes I made in my pastI think that's the first step rightYou agree"", ""I've dug two graves for us my dear"", ""Can't pretend that I was perfect leavin' you in fear"", ""Some kill some steal some break your heartAnd you'd have thought that I would let it go and let you walk"", 'Well broken hearts break bones so break up fast', ""And I don't wanna let it go so in my grave I'll rot"", ""I've dug two graves for us my dear"", ""Can't pretend that I was perfect leavin' you in fear"", ""Some kill some steal some break your heartAnd you'd have thought that I would let it go and let you walk"", 'Well broken hearts break bones so break up fast', ""And I don't wanna let it go so in my grave I'll rot"", ""In my grave I'll rotIn my grave I'll rotIn my grave I'll rotototIn my grave I'll rotIn my grave I'll rotototIn my grave I'll rot""]"
151,2865735,Congratulations,Post Malone (Ft. Quavo),https://genius.com/Post-malone-congratulations-lyrics,3865557,Rap,"['Yeah Hey', 'My mama called seen you on TV son', 'Said shit done changed ever since we was on', 'I dreamed it all ever since I was young', ""They said I wouldn't be nothing"", 'Now they always say Congratulations Uh uh uh', 'Worked so hard forgot how to vacation Uhhuh', ""They ain't never had the dedication Uh uh"", ""People hatin' say we changed and look we made it Uh uh"", 'Yeah we made it Uh uh uh', ""I'm surround by twenty bad bitch yeah"", ""But they didn't know me last year yeah"", 'Everyone wanna act like they important', ""Everyone countin' on me drop the ball yeah Yeahyeahyeah yeahyeahyeah"", ""Everything custom like I'm at the border yeah yeah"", 'If you fuck with winning put your lighters to the sky', 'How could I make cents when I got millions on my mind', 'Coming with that bullshit I just put it to the sideBalling since a baby they could see it in my eyes']"
152,90479,"Sing About Me, I’m Dying of Thirst",Kendrick Lamar,https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics,3864065,Hip-Hop,"['Chorus', ""When the lights shut off and it's my turnTo settle down my main concernPromise that you will sing about mePromise that you will sing about meI said when the lights shut off and it's my turnTo settle down my main concernPromise that you will sing about mePromise that you will sing about me"", 'Verse 1', ""I woke up this morning and figured I'd call youIn case I'm not here tomorrow"", ""I'm hopin' that I can borrowA peace of mind I'm behind on what's really importantMy mind is really distortedI find nothing but trouble in my life"", ""I'm fortunate you believe in a dream"", 'This orphanage we call a ghetto is quite a routine', 'And last night was just another distractionOr a reaction of what we consider madness', ""I know exactly what happenedYou ran outside when you heard my brother cry for helpHeld him like a newborn baby and made him feelLike everything was alright in a fight he tried to put upBut the type of bullet that stuckHad went against his will that's blood spilled on your hands"", ""My plan's rather vindictiveEverybody's a victim in my eyesWhen I ride it's a murderous rhythmAnd outside became pitch blackA demon glued to my back whispering Get 'em"", 'The life that I knew as a younginIn pajamas and duntaduns', 'When thunder comes it rains cats and dogs ', 'dumbNiggas like me never prosper', ""Prognosis of a problem child I'm proud and welldevoted"", ""This Piru shit been in me foreverSo forever I'ma push it wherever whenever"", 'And if I die before your album drop I hope', 'Gunshots']"
153,555359,Only,"Nicki Minaj (Ft. Chris Brown, Drake & Lil Wayne)",https://genius.com/Nicki-minaj-only-lyrics,3839808,Hip-Hop,"[""Yo I never fucked Wayne I never fucked DrakeOn my life man fuck's sake"", ""If I did I'd mnage with 'emAnd let 'em eat my ass like a cupcake"", ""My man full he just ateI don't duck nobody but tapeYeah that was a setupFor a punchline on duct tape"", ""Wowowoworried 'bout if my butt fake"", ""Woworried 'bout y'all niggas us straight"", 'ThThese girls are my sonsJoJon  Kate Plus Eight', ""When I walk in sit up straightI don't give a fuck if I was late"", 'Dinner with my man on a G5Is my idea of a update', 'Huthut one huthut twoBig titties big butt too', 'Had to show bitches where the top isRiRing finger where the rock is', ""TheThese hoes couldn't test meEven if their name was Pop Quiz"", ""Bad bitches who I fuck withMaMaMad bitches we don't fuck with"", ""I don't fuck with them chickensUnless they last name is CutletLet it soak inLike seasoning"", 'And tell them bitches blow meLance Stephenson']"
154,87225,Clique,"Big Sean, Kanye West & JAY-Z",https://genius.com/Big-sean-kanye-west-and-jay-z-clique-lyrics,3829371,Rap,"['Intro James Fauntleroy  Big Sean', ""What of the dollar you murdered forIs that the one fighting for your soulOr your brother's the one that you're running fromBut if you got money fuck it cause I want some"", 'BIG', ""Okay ain't nobody fuckin' with my cliqueClique clique clique cliqueAin't nobody fresher than my muhfuckin' cliqueClique clique clique cliqueAs I look around they don't do it like my cliqueClique clique clique clique"", 'And all these bad bitches man they want theThey want the they want the', 'BIG oh God', ""I tell a bad bitch do whatever I say YupMy block behind me like I'm coming out the driveway Swerve"", ""It's grind day from Friday to next Friday WoahI been up straight for nine days I need a spa day Spa day"", 'Yup she try and gimme that poontangI might let my crew bang my crew deeper than WuTang Woah', ""I'm rollin' with ha fuck I'm saying Girl you know my crew nameYou know 2 Chainz Skrrt I'm pullin' up in that Bruce Wayne"", ""But I'm the fuckin' villain man they kneelin' when I'm walking in the buildin'"", 'Young player from the D']"
155,58325,The Motto,Drake (Ft. Lil Wayne),https://genius.com/Drake-the-motto-lyrics,3825406,Rap,"[""I'm the fuckin' man y'all don't get it do ya"", 'Type of money everybody acting like they knew ya', 'Go Uptown New York City bitch', ""Them Spanish girls love me like I'm Aventura"", ""Tell Uncle Luke I'm out in Miami too"", ""Clubbin' hard fuckin' women there ain't much to do"", 'Wrist bling got a condo up on Biscayne', ""Still gettin' brain from a thang ain't shit changed"", ""Twentyfive sitting on twentyfive mil' uh"", ""I'm in the building and I'm feeling myselfRest in peace Mac Dre I'ma do it for the Bay okay"", ""Gettin' paid we'll holler whenever that stop"", 'Tell Tune light one pass it like a relay', 'YMCMB you niggas more YMCA', 'Me Franny and Mally Mall at the cribo', 'Shout goes out to Niko J and Chubbs shout to Gibbo', ""She know even if I'm fucking with her I don't really need her"", ""'Cause the pimpin' ice cold all these bitches wanna chill"", ""I mean maybe she won't then again maybe she will""]"
156,3627151,I Like It,"Cardi B, Bad Bunny & J Balvin",https://genius.com/Cardi-b-bad-bunny-and-j-balvin-i-like-it-lyrics,3820876,Rap,"['Intro', ""I like million dollar dealsWhere's my pen Bitch I'm signin' Signin'"", 'I like those Balenciagas ThoseThe ones that look like socks', 'I like going to the jewelerI put rocks all in my watch Chaching', 'They call me Cardi Bardi banging body', 'Hotter than a Somali', 'Big Dipper on top of the roof', ""Eating halal driving the Lam'"", ""'Bout my coins like Mario Mario"", 'Yeah they call me Cardi BI run this shit like cardio Woo facts']"
157,81672,Same Love,Macklemore & Ryan Lewis (Ft. Mary Lambert),https://genius.com/Macklemore-and-ryan-lewis-same-love-lyrics,3814207,Rap,"['Piano Intro', 'Verse 1 Macklemore', ""When I was in the third grade I thought that I was gay'Cause I could draw"", 'my uncle was', 'and I kept my room straight', ""I told my mom tears rushing down my faceShe's like Ben you've loved girls since before PreKTrippin' yeah I guess she had a point didn't sheA bunch of stereotypes all in my headI remember doing the math like Yeah I'm good at little league"", 'A preconceived idea of what it all meantFor those that like the same sex had the characteristics', ""The rightwing conservatives think it's a decisionAnd you can be cured with some treatment and religion"", 'Manmade rewiring of a predispositionPlaying God', ""aw nah here we goAmerica the brave still fears what we don't know"", 'And God loves all his children is somehow forgotten', ""But we paraphrase a book written thirtyfive hundred years agoI don't know"", 'Chorus Mary Lambert', ""And I can't changeEven if I triedEven if I wanted toAnd I can't changeEven if I triedEven if I wanted toMy love my love my loveShe keeps me warmShe keeps me warmShe keeps me warmShe keeps me warm""]"
158,2890553,Fake Love,Drake,https://genius.com/Drake-fake-love-lyrics,3811804,Rap,"[""I've been down so long it look like up to meThey look up to meI got fake people showin' fake love to meStraight up to my face straight up to my faceI've been down so long it look like up to meThey look up to meI got fake people showin' fake love to meStraight up to my face straight up to my face"", 'Just when shit look out of reachI reach back like one threeLike one three yeah', ""That's when they smile in my faceWhole time they wanna take my placeWhole time they wanna take my placeWhole time they wanna take my placeYeah I know they wanna take my placeI can tell that love is fakeI don't trust a word you sayHow you wanna clique up after your mistakesLook you in the face and it's just not the same""]"
159,218330,Pound Cake / Paris Morton Music 2,Drake (Ft. JAY-Z),https://genius.com/Drake-pound-cake-paris-morton-music-2-lyrics,3805390,Rap,"['Part I Pound Cake', 'Intro Jimmy Smith', ""You know years ago they had the AR men to tell you what to play how to play it and you know whether it's disco and rockBut uh we just went in the studio and we did it"", 'Only real music is gonna lastAll that other bullshit is here today and gone tomorrow', ""Cash rules everything around me frikkifrikkifrikC.R.E.A.M. get theget theget theget theGet theget theget theget the money dollardollarDddddollardollar dollardollar bill y'all Y'all y'all"", ""Cash rules everything around me C.R.E.A.MGet theget theget theget theget theGet theget theget theget the monmonmoneyFrikkifrikkifrikki dollardollardollar bill y'all Y'all y'all"", ""YeahUh after hours at Il MulinoOr Sotto Sotto just talkin' women and vino"", ""The contract like '91 Dan Marino"", ""I swear this guy Michael Rapino's boosting my ego"", ""Overly focused it's far from the time to rest now"", 'Took a while got the jokers out of the deck now', ""I'm holdin' all the cards and niggas wanna play chess now"", ""I'm authentic real name no gimmicks"", ""My classmates they went on to be chartered accountantsOr work with their parentsBut thinkin' back on how they treated meMy high school reunion might be worth an appearance"", 'Tables turn bridges burn you live and learn', 'With the ink I could murder word to my nigga Irv', ""You know it's real when you are who you think you are""]"
160,4271772,bad guy,Billie Eilish,https://genius.com/Billie-eilish-bad-guy-lyrics,3804822,Electronic,"['White shirt now red my bloody nose', 'Bruises on both my knees for you', ""So you're a tough guyLike it really rough guyJust can't get enough guyChest always so puffed guyI'm that bad typeMake your mama sad type"", 'Might seduce your dad type', ""I'm the bad guy"", 'Chorus', ""I'm the bad guy""]"
161,4076367,Someone You Loved,Lewis Capaldi,https://genius.com/Lewis-capaldi-someone-you-loved-lyrics,3776825,Pop,['Now the day bleeds into nightfall']
162,103212,Zombie,The Cranberries,https://genius.com/The-cranberries-zombie-lyrics,3779561,Rock,"['Another head hangs lowlyChild is slowly taken', 'And the violence caused such silenceWho are we mistaken', ""But you see it's not me it's not my family"", 'With their tanks and their bombs and their bombs and their guns', ""In your head in your headZombie zombie zombieieieWhat's in your head in your headZombie zombie zombieieieie oh"", ""Another mother's breakin'Heart is takin' over""]"
163,566,Baby,Justin Bieber (Ft. Ludacris),https://genius.com/Justin-bieber-baby-lyrics,3758232,Rap,['You are my love Yo you are my heart UhhuhAnd we will never ever ever be apart Yo uhhuh']
164,711649,ULTIMATE,Denzel Curry,https://genius.com/Denzel-curry-ultimate-lyrics,3727164,Rap,"['Intro', 'Ronny J listen up', ""I am the one don't weigh a tonDon't need a gun to get respect up on the street Okay"", ""The yellow tape surrounds the fateDon't have a face so now you late open the gates Goddamn"", ""Hey young boy had to penetrate OohFace young boy done caught a case OohBang now his mama livin' with the pain Uh"", 'Ultimate alternate you are the oppositeStop this shit chop your esophagus Esophagus', ""Bitches be boppin' it bow down and pop it inDroppin' it in her esophagus EsophagusShe get so nasty in public she classyPerhaps she is able to swallow it Uh"", 'Girl I can make you a star Star oohThen I put her ass on Apollo bitch Damn', ""Rippin' through cartilage I am the hardest bitchWrap it up put in sarcophagus Damn"", ""Dearly departed it's done when it startedSo now that I'm livin' so harmonious Harmonious"", ""Feelin' like Spartacus Curry the ultimate"", ""I am the best there's no politicsBridgeBitch I'm ultimateUltimateBitch I'm"", ""I am the one don't weigh a tonDon't need a gun to get respect up on the street Okay"", ""The yellow tape surrounds the fateDon't have a face so now you late open the gates Damn"", 'Verse 2', 'Ultimate infinite flow is opiumOpen the internet photosynthesis', 'Put in parentheses temporary', 'Very scary if I feel like Dirty HarryJust might bust a bitch ', 'never knew my lifeBut yet the question is Is he fake Is he realWhat the message is ', ""these niggas ain't homiesClaim you the homie I turn into Broly"", ""Droppin' melodic enter the cosmicFlow like a prophet lyrical toxic"", 'Out of South Florida ', ""Nigga you tell me who fuckin' with meK to the I to the N to the GClaim you the hottest but I disagreeBetter learn something and get a degree"", ""Arrivederci bitches lookin' thirsty""]"
165,2911564,Reminder,The Weeknd,https://genius.com/The-weeknd-reminder-lyrics,3716887,R&B,"['Record man play my song on the radioYou too busy tryna find that blueeyed soul', 'I let my black hair grow and my weed smoke', 'And I swear too much on the regular', ""We gon' let them hits fly we gon' let it go"", ""If it ain't XO then it gotta go"", ""I just won a new award for a kids showTalkin' 'bout a face numbin' off a bag of blowI'm like goddamn bitch I am not a Teen ChoiceGoddamn bitch I am not a bleach boy"", 'Whip game make a nigga understand thoughGot that Hannibal Silence of the LamboHit the gas so hard make it rotate', 'All my niggas blew up like a propane', 'All these RB niggas be so lame', 'Got a sweet Asian chick she go lo mein Ohohoh', ""You know me Know me uh nananananaYou know me Know me know me ohohohYou know me Know me know me nananananaEvery time you try to forget who I amI'll be right there to remind you againYou know me Pow powYou know me Know me""]"
166,57315,212,Azealia Banks (Ft. Lazy Jay),https://genius.com/Azealia-banks-212-lyrics,3710349,Hip-Hop,"['And when I hit that dip', 'Kick it with your bitch who come from ParisianShe know where I get mine from and the season', 'Verse 2', 'I was in the 212On the uptown ANigga you know whats upOr dont you', 'I could bust your 8Ima do one too', 'Fuck him like you do want to cum', 'Nigga youre a koolaid dude']"
167,599388,Wet Dreamz,J. Cole,https://genius.com/J-cole-wet-dreamz-lyrics,3704558,Hip-Hop,"[""ColeCole worldYeahLet me take y'all back manAs I do so wellWadn't nuttin' like thatMan it wadn't nuttin' like that"", 'First time she was in my math class UhhuhLong hair brown skin with the fat assSat beside me used to laugh had mad jokesThe teacher always got mad so we passed notes', ""Got me daydreamin' man whatI'm thinkin' how she rides on it if she sits on it if she licks on itMake it hard for me to stand up"", ""as time goes byAttractions gettin' deep andWet dreamin' thinkin' that I'm smashin' but I'm sleepin'"", ""I want it badAnd I ain't never been obsessed before"", 'She wrote a note that said You ever had sex before Damn']"
168,2842072,Nights,Frank Ocean,https://genius.com/Frank-ocean-nights-lyrics,3697977,Soul,"['Part I', ""'Round your city 'round the clock"", ""Everybody needs youNo you can't make everybody equal"", ""Although you got beaucoup familyYou don't even got nobody bein' honest with you"", ""Breathe 'til I evaporatedMy whole body seethrough"", 'Transportation handmade GAnd I know it better than most people', ""I don't trust 'em anywaysYou can't break the law with them"", ""Get some gushy have a calm nightShooters killin' left and rightWorkin' through your worst nightIf I get my money rightYou know I won't need youAnd I tell you BitchI hope the sack is full upI'm fuckin' no I'm fucked upSpend it when I get that"", ""I ain't tryna keep youCan't keep up a conversationCan't nobody reach youWhy your eyes well up BreatheDid you call me from a sanceYou are from my past lifeHope you're doin' well bruh Breathe"", 'I been out here head firstAlways like the head first', ""Signal comin' in and outHope you're doin' well bruhEverybody needs youEverybody needs you"", ""Ooh 'nani'nani"", 'This feel like a QuaaludeNo sleep in my body', ""Ain't no bitch in my body Ah""]"
169,517618,I Don’t Fuck with You,Big Sean (Ft. E-40),https://genius.com/Big-sean-i-dont-fuck-with-you-lyrics,3696514,Rap,"['Intro Big Sean', ""I don't fuck with you Mustard on the beat hoYou lil' stupidass bitch I ain't fuckin' with youYou lil' you lil' dumbass bitch I ain't fuckin' with youI got a million trillion things I'd rather fuckin' doThan to be fuckin' with you You lil' stupid ass"", ""I don't give a fuck I don't give a fuckI don't I don't I don't give a fuckBitch I don't give a fuck about you or anything that you doDon't give a fuck about you or anything that you do"", ""I heard you got a new man I see you takin' a pic WoahThen you post it up thinkin' that it's makin' me sick"", ""Brr brr I see you callin' I be makin' it quickI'ma answer that shit like I don't fuck with youBitch I got no feelings to goI swear I had it up to here I got no ceilings to go"", ""I mean for real fuck how you feelFuck your two cents if it ain't goin' towards the bill yeah"", ""And every day I wake up celebratin' shit whyCause I just dodged a bullet from a crazy bitch I"", ""Stuck to my guns that's what made me richThat's what put me on that's what got me here that's what made me this This"", 'And everything that I do is my first name BIG', ""These hoes chase bread aw damn she got a bird brainAin't nothin' but trill in me aw man silly me"", 'I just bought a crib three stories that bitch a trilogy', ""And you know I'm rollin' weed that's fuckin' up the ozone""]"
170,104766,Bad,Wale (Ft. Tiara Thomas),https://genius.com/Wale-bad-lyrics,3695858,Rap,"[""Monogamy or whatever you call itI'm startin' to think it ain't for e'rybody"", 'Chorus Tiara Thomas  Wale', ""Bad girls ain't no goodAnd the good girls ain't no fun"", ""I ain't 'bout to judge you don't judge me"", ""You ain't gotta really sing about your rap sheet"", ""'Cause I heard you Bad no in the literal sense I mean that"", ""Rough sex sayin' I love ya but to kiss them is sayin' you mean that Bad no"", ""Oh the irony got the bomb indeed but the problem is probably a deep pastStill I'm feelin' of somethin' I need badThinkin' if I get her I get her to need this"", ""I don't need emotions to open your deep sea"", ""I conceive an ocean by goin' between legs"", ""Lord knows she was gone 'fore the morn' hold up""]"
171,2961138,Psycho,Post Malone (Ft. Ty Dolla $ign),https://genius.com/Post-malone-psycho-lyrics,3661616,R&B,"[""Damn my AP goin' psycho lil' mama bad like Michael"", ""Can't really trust nobody with all this jewelry on you"", 'My roof look like a noshow got diamonds by the boatload', 'Come with the Tony Romo for clowns and all the bozos', ""My AP goin' psycho lil' mama bad like Michael"", ""Can't really trust nobody with all this jewelry on you"", 'My roof look like a noshow got diamonds by the boatload', ""Don't act like you my friend when I'm rollin' through my ends though"", 'You stuck in the friend zone I tell that fourfive the fifth ayy', ""Hunnid bands inside my shorts DeChino the shit ayyTry to stuff it all in but it don't even fit ayyKnow that I been with the shits ever since a jit ayy"", ""I made my first million I'm like Shit this is it ayy"", '30 for a walkthrough man we had that bitch lit ayyHad so many bottles gave ugly girl a sip', ""Out the window of the Benzo we get seen in the rent'"", ""And I'm like Woah man my neck so goddamn cold"", 'Diamonds wet my tshirt soaked', 'I got homies let it go oh', ""My money thick won't ever foldShe said Can I have some to holdAnd I can't ever tell you no""]"
172,3944360,I Love It,Lil Pump & Kanye West (Ft. Adele Givens),https://genius.com/Lil-pump-and-kanye-west-i-love-it-lyrics,3653013,Rap,"[""'Cause you know in the old daysThey couldn't say the shit they wanted to sayThey had to fake orgasms and shitWe can tell niggas todayHey I wanna cum mothafucka"", 'Your boyfriend is a dork McLovin DorkMcLovin ooh ooh ooh', 'I just pulled up in a Ghost Ghost', ""Fucked that bitch up out in London Up out inThen I fucked up on her cousinOr her sister I don't know nothin' Uhuh woo"", ""And my niggas gettin' ignorantLike a lighter bitch we ignant Ignant yeah"", ""All this water on my neckLook like I fell when I went fishin' FellSo much diamonds on my bust down"", ""Me and Smokepurpp sippin' drank Purpp"", 'Ooh fuck she take lines Lines']"
173,5013279,everything i wanted,Billie Eilish,https://genius.com/Billie-eilish-everything-i-wanted-lyrics,3653143,Pop,"[""I had a dreamI got everything I wantedNot what you'd thinkAnd if I'm bein' honestItmight'vebeen a nightmareToanyone who might care"", 'Thought I couldfly FlySo I stepped off the Golden mm', 'Nobody cried Cried cried cried criedNobody even noticedI saw them standing right thereKinda thought they might care Might care might care', 'I had a dreamI got everything I wantedBut when I wake up I seeYou with me', ""And you say As long as I'm here no one can hurt youDon't wanna lie here but you can learn toIf I could change the way that you see yourselfYou wouldn't wonder why you hear'They don't deserve you'""]"
174,4569,Killing in the Name,Rage Against the Machine,https://genius.com/Rage-against-the-machine-killing-in-the-name-lyrics,3642390,Rap,"['Killing in the name of', 'Some of those that work forcesAre the same that burn crossesSome of those that work forcesAre the same that burn crossesSome of those that work forcesAre the same that burn crossesSome of those that work forcesAre the same that burn crosses', 'Refrain', 'Killing in the name ofKilling in the name of', 'PreChorus', 'And now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaAnd now you do what they told yaBut now you do what they told yaWell now you do what they told ya']"
175,3146682,See You Again,"Tyler, The Creator (Ft. Kali Uchis)",https://genius.com/Tyler-the-creator-see-you-again-lyrics,3645430,Rap,"['Okay okay okay okay okay okay o', ""You live in my dream stateRelocate my fantasyI stay in realityYou live in my dream stateAny time I count sheepThat's the only time we make up make upYou exist behind my eyelids my eyelidsNow I don't wanna wake up"", '2020 2020 vision', 'Cupid hit me Cupid hit me with precision I', 'Wonder if you look both ways when you cross my mind YeahI said I said', ""I'm sick of sick of sick of sick of chasin'You're the one that's always running through my daydream II can only see your face when I close my eyesUhhuh"", 'Chorus Kali Uchis  Tyler The Creator', ""Can I get a kiss AhAnd can you make it last foreverI said I'm 'bout to go to war UhhuhAnd I don't know if I'ma see you againCan I get a kiss Can IAnd can you make it last forever Can youI said I'm 'bout to go to war 'Bout toAnd I don't know if I'ma see you again"", 'Ugh switch it up']"
176,3317639,Rewrite the Stars,Zac Efron & Zendaya,https://genius.com/Zac-efron-and-zendaya-rewrite-the-stars-lyrics,3621935,Pop,"[""You know I want youIt's not a secret I try to hideI know you want me"", ""So don't keep sayin' our hands are tied"", ""You claim it's not in the cardsAnd fate is pulling you miles away and out of reach from meBut you're here in my heartSo who can stop me if I decide that you're my destiny"", 'What if we rewrite the stars', ""You think it's easyYou think I don't want to run to youBut there are mountainsAnd there are doors that we can't walk through"", ""I know you're wonderin' whyBecause we're able to be just you and me within these wallsBut when we go outsideYou're gonna wake up and see that it was hopeless after all""]"
177,3754239,Girls Like You (Remix),Maroon 5 (Ft. Cardi B),https://genius.com/Maroon-5-girls-like-you-remix-lyrics,3606275,Rap,"['Roll that Backwood babe', 'come through']"
178,6746160,Butter,BTS,https://genius.com/Bts-butter-lyrics,3604731,Pop,"['Smooth like butterLike a criminal undercover', ""Gon' pop like trouble"", 'Cool shade stunner', 'Break it down', 'Ooh when I look in the mirror', 'High like the moon rock with me baby', ""Let me show you 'cause talk is cheap"", ""Don't need no UsherTo remind me you got it"", ' bad', 'Break it down']"
179,5068155,The Box,Roddy Ricch,https://genius.com/Roddy-ricch-the-box-lyrics,3598930,Rap,"['Chorus', ""Pullin' out the coupe at the lot"", ""Told 'em fuck 12 fuck SWAT"", ""Bustin' all the bellsoutthe box"", 'I justhit a lick with the box', 'Hadto put the stick in the box mmh', ""Pour up the whole damn seal I'ma get lazy"", ""I got the mojo deals we been trappin' like the '80s"", 'She sucked a nigga soul gotta Cash App', ""Told 'em wipe a nigga nose say slatt slatt"", ""I won't never sell my soul and I can back that"", 'Cruise the city in a bulletproof Cadillac Skrrt', ""'Cause I know these niggas after where the bag at"", 'Nigga try to get me for my water', ""I'll lay his ass down on my son on my daughter"", 'I had the Draco with me Dwayne Carter', ""Lotta niggas out here playin' ain't ballin'I done put my whole arm in the rim Vince Carter Yeah"", ""Shawty barely seen in double C's I bought 'em"", ""Got a bitch that's looking like Aaliyah she a model"", 'I got the pink slip all my whips is keyless', ""Compton I'm about to get the key to the city"", 'Patek like the sea forgive me']"
180,52020,No Church in the Wild,JAY-Z & Kanye West (Ft. Frank Ocean & The-Dream),https://genius.com/Jay-z-and-kanye-west-no-church-in-the-wild-lyrics,3579678,R&B,"[""Human beings in a mobWhat's a mob to a kingWhat's a king to a godWhat's a god to a nonbelieverWho don't believe in anything"", 'Will he make it out aliveAlright alrightNo church in the wild', 'Verse 1 JAYZ', 'Tears on the mausoleum floorBlood stains the Colosseum doors', 'Lies on the lips of a priestThanksgiving disguised as a feast', ""Rolling in the RollsRoyce CornicheOnly the doctors got this I'm hiding from police"", 'Cocaine seatsAll white like I got the whole thing bleached', 'Drug dealer chic', ""I'm wondering if a thug's prayers reach"", ""Is Pius pious 'cause God loves pious"", ""Socrates asked whose bias do y'all seek"", ""All for Plato screechI'm out here balling I know y'all hear my sneaks"", 'Jesus was a carpenter Yeezy laid beatsHova flow the Holy Ghost get the hell up out your seatsPreach']"
